学校ID,登録番号,書名,書名ヨミ,書名巻次,版次,叢書名,叢書名ヨミ,叢書名巻次,タイトル関連情報,タイトル関連情報ヨミ,各巻書名,各巻書名ヨミ,各巻書名巻次,著者,著者ヨミ,各巻著者,各巻著者ヨミ,出版地,出版者,出版年,ページ数,サイズ,一般注記,ISBN,ISBN13,TRCナンバー,件名,件名ヨミ,内容,自校分類,NDC,TRC,書誌ID,請求記号,受入年月日
160,160-0-41482,大人の最強雑学１５００,オトナ／ノ／サイキョウ／ザツガク／センゴヒャク,,,,,,,,,,,雑学総研∥著,ザツガク／ソウケン,,,東京,ＫＡＤＯＫＡＷＡ,２０１９．５,６８７ｐ,１５ｃｍ,,4-04-604145-6,978-4-04-604145-6,,,,,049,,0,160-687194786560,"049-ザ ",2019-07-03
160,160-0-41483,辺境の老騎士,ヘンキョウ／ノ／ロウキシ,Ⅰ,,,,,,,,,,"支援ＢＩＳ∥著  笹井／一個∥イラスト","シエン／ビス  ササイ，イッコ",,,東京,ＫＡＤＯＫＡＷＡ,２０１４．３,３４８ｐ,１９ｃｍ,ホビー書籍部∥編集,4-04-729365-6,978-4-04-729365-6,,,,,913.6,,0,160-687194786568,913.6-シ-1,2019-07-03
160,160-0-41484,辺境の老騎士,ヘンキョウ／ノ／ロウキシ,Ⅱ,,,,,,,新生の森,シンセイ／ノ／モリ,,"支援ＢＩＳ∥著  笹井／一個∥イラスト","シエン／ビス  ササイ，イッコ",,,東京,ＫＡＤＯＫＡＷＡ,２０１４．１０,３６７ｐ,１９ｃｍ,ホビー書籍編集部∥編集,4-04-729808-8,978-4-04-729808-8,,,,,913.6,,0,160-687194786569,913.6-シ-2,2019-07-03
160,160-0-41487,スタートライン,スタート／ライン,,,,,,一歩踏み出せば奇跡は起こる,イッポ／フミダセバ／キセキ／ワ／オコル,,,,喜多川／泰∥著,キタガワ，ヤスシ,,,東京,ディスカヴァー・トゥエンティワン,２０１２．７,２３９ｐ,２０ｃｍ,,4-7993-1178-3,978-4-7993-1178-3,,,,,913.6,,0,160-687194786588,"913.6-キ ",2019-07-23
160,160-0-41488,心晴日和,コハル／ビヨリ,,,,,,,,,,,喜多川／泰∥著,キタガワ，ヤスシ,,,東京,幻冬舎,２０１０．２,１９０ｐ,２０ｃｍ,,4-344-01791-7,978-4-344-01791-7,,,,,913.6,,0,160-687194786590,"913.6-キ ",2019-07-23
160,160-0-41489,君と会えたから,キミ／ト／アエタ／カラ,,,,,,,,,,,喜多川／泰∥著,キタガワ，ヤスシ,,,東京,ディスカヴァー・トゥエンティーワン,２００６．７,２０７ｐ,２０ｃｍ,,4-88759-480-7,978-4-88759-480-7,,,,,913.6,,0,160-687194778739,"913.6-キ ",2019-07-23
160,160-0-41490,運転者,ウンテンシャ,,,,,,未来を変える過去からの使者,ミライ／オ／カエル／カコ／カラ／ノ／シシャ,,,,喜多川／泰∥著,キタガワ，ヤスシ,,,東京,ディスカヴァー・トゥエンティワン,２０１９．３,２３９ｐ,２０ｃｍ,,4-7993-2450-9,978-4-7993-2450-9,,,,,913.6,,0,160-687194786589,"913.6-キ ",2019-07-23
160,160-0-41491,この幼なじみ要注意。,コノ／オサナナジミ／ヨウ／チュウイ,,,ケータイ小説文庫,ケータイ／ショウセツ／ブンコ,,,,,,,みゅーな∥著,ミューナ,,,東京,スターツ出版,２０１８．５,２５９ｐ,１５ｃｍ,,4-8137-0459-1,978-4-8137-0459-1,,,,,913.6,,0,160-687194786592,"913.6-ミ ",2019-07-23
160,160-0-41492,お前を好きになって何年だと思ってる？,オマエ／オ／スキ／ニ／ナッテ／ナンネン／ダ／ト／オモッテル,,,ケータイ小説文庫,ケータイ／ショウセツ／ブンコ,,,,,,,Ｍｏｏｎｓｔｏｎｅ∥著,ムーンストーン,,,東京,スターツ出版,２０１９．６,３９７ｐ,１５ｃｍ,,4-8137-0706-6,978-4-8137-0706-6,,,,,913.6,,0,160-687194786593,"913.6-ム ",2019-07-23
160,160-0-41493,日向くんを本気にさせるには。,ヒュウガクン／オ／ホンキ／ニ／サセル／ニワ,,,ケータイ小説文庫,ケータイ／ショウセツ／ブンコ,,,,,,,みゅーな∥著,ミューナ,,,東京,スターツ出版,２０１７．１０,３０３ｐ,１５ｃｍ,,4-8137-0337-2,978-4-8137-0337-2,,,,,913.6,,0,160-687194786591,"913.6-ミ ",2019-07-23
160,160-0-41494,ずっと消えない約束を、キミと,ズット／キエナイ／ヤクソク／オ／キミ／ト,,,ケータイ小説文庫,ケータイ／ショウセツ／ブンコ,,雪の降る海,ユキ／ノ／フル／ウミ,,,,河野／美姫∥著,カワノ，ミキ,,,東京,スターツ出版,２０１９．４,２９９ｐ,１５ｃｍ,,4-8137-0665-6,978-4-8137-0665-6,,,,,913.6,,0,160-687194786479,"913.6-カ ",2019-07-23
160,160-0-41495,きみと、春が降るこの場所で,キミ／ト／ハル／ガ／フル／コノ／バショ／デ,,,ケータイ小説文庫,ケータイ／ショウセツ／ブンコ,,,,,,,桃風／紫苑∥著,モモカゼ，シオン,,,東京,スターツ出版,２０１８．５,２１５ｐ,１５ｃｍ,,4-8137-0460-7,978-4-8137-0460-7,,,,,913.6,,0,160-687194786594,"913.6-モ ",2019-07-23
160,160-0-41496,春が来たら、桜の花びらふらせてね。,ハル／ガ／キタラ／サクラ／ノ／ハナビラ／フラセテ／ネ,,,野いちご文庫,ノイチゴ／ブンコ,,,,,,,涙鳴∥著,ルイナ,,,東京,スターツ出版,２０１８．２,３１９ｐ,１５ｃｍ,,4-8137-0408-9,978-4-8137-0408-9,,,,,913.6,,0,160-687194786595,"913.6-ル ",2019-07-23
160,160-0-41497,早く気づけよ、好きだって。,ハヤク／キヅケ／ヨ／スキ／ダッテ,,,野いちご文庫,ノイチゴ／ブンコ,,,,,,,ｍｉＮａｔｏ∥著,ミナト,,,東京,スターツ出版,２０１９．６,３８０ｐ,１５ｃｍ,,4-8137-0710-3,978-4-8137-0710-3,,,,,913.6,,0,160-687194786596,"913.6-ミ ",2019-07-23
160,160-0-41498,ずっと前から、お前だけ。,ズット／マエ／カラ／オマエ／ダケ,,,野いちご文庫,ノイチゴ／ブンコ,,,,,,,ｍｉＮａｔｏ∥著,ミナト,,,東京,スターツ出版,２０１８．３,３５７ｐ,１５ｃｍ,,4-8137-0428-7,978-4-8137-0428-7,,,,,913.6,,0,160-687194786597,"913.6-ミ ",2019-07-23
160,160-0-41499,昭和天皇物語,ショウワ／テンノウ／モノガタリ,４,,ビッグコミックス,ビッグ／コミックス,,,,,,,"能條／純一∥画  半藤／一利∥原作  永福／一成∥脚本  志波／秀宇∥監修","ノウジョウ，ジュンイチ  ハンドウ，カズトシ  エイフク，イッセイ  シバ，ヒデタカ",,,東京,小学館,２０１９．３,１冊,１８ｃｍ,,4-09-860327-5,978-4-09-860327-5,,,,,726.1,,0,160-687194786598,726.1-ノ-4,2019-07-23
160,160-0-41500,明仁天皇物語,アキヒト／テンノウ／モノガタリ,,,ビッグコミックススペシャル,ビッグ／コミックス／スペシャル,,,,,,,"古谷／兎丸∥作画  永福／一成∥原作  志波／秀宇∥監修","フルヤ，ウサマル  エイフク，イッセイ  シバ，ヒデタカ",,,東京,小学館,２０１９．７,１冊,１８ｃｍ,,4-09-860343-5,978-4-09-860343-5,,,,,726.1,,0,160-687194786599,726.1-フ-４,2019-07-23
160,160-0-41501,愛がなんだ,アイ／ガ／ナンダ,,,角川文庫,カドカワ／ブンコ,,,,,,,角田／光代∥著,カクタ，ミツヨ,,,東京,ＫＡＤＯＫＡＷＡ,２００６．２,２１８ｐ,１５ｃｍ,,4-04-372604-2,978-4-04-372604-2,,,,,913.6,,0,160-687194786600,"913.6-カ ",2019-07-23
160,160-0-41502,マジカルグランマ,マジカル／グランマ,,,,,,,,,,,柚木／麻子∥著,ユズキ，アサコ,,,東京,朝日新聞出版,２０１９．４,３３４ｐ,２０ｃｍ,,4-02-251604-6,978-4-02-251604-6,,,,,913.6,,0,160-687194786604,"913.6-ユ ",2019-07-30
160,160-0-41503,転生したらスライムだった件,テンセイ／シタ／ラ／スライム／ダッタ／ケン,９,,ＧＣ　ＮＯＶＥＬＳ,ジーシー／ノベルズ,,,,,,,"伏瀬∥著  みっつばー∥イラスト","フセ  ミッツバー",,,東京,マイクロマガジン社,２０１６．１２,３８４ｐ,１９ｃｍ,,4-89637-600-5,978-4-89637-600-5,,,,,913.6,,0,160-687194786605,913.6-フ-9,2019-07-30
160,160-0-41504,転生したらスライムだった件,テンセイ／シタ／ラ／スライム／ダッタ／ケン,１０,,ＧＣ　ＮＯＶＥＬＳ,ジーシー／ノベルズ,,,,,,,"伏瀬∥著  みっつばー∥イラスト","フセ  ミッツバー",,,東京,マイクロマガジン社,２０１７．４,３９９ｐ,１９ｃｍ,,4-89637-630-2,978-4-89637-630-2,,,,,913.6,,0,160-687194786606,913.6-フ-10,2019-07-30
160,160-0-41505,転生したらスライムだった件,テンセイ／シタ／ラ／スライム／ダッタ／ケン,１１,,ＧＣ　ＮＯＶＥＬＳ,ジーシー／ノベルズ,,,,,,,"伏瀬∥著  みっつばー∥イラスト","フセ  ミッツバー",,,東京,マイクロマガジン社,２０１７．１２,４０３ｐ,１９ｃｍ,,4-89637-678-4,978-4-89637-678-4,,,,,913.6,,0,160-687194786607,913.6-フ-11,2019-07-30
160,160-0-41506,転生したらスライムだった件,テンセイ／シタ／ラ／スライム／ダッタ／ケン,１２,,ＧＣ　ＮＯＶＥＬＳ,ジーシー／ノベルズ,,,,,,,"伏瀬∥著  みっつばー∥イラスト","フセ  ミッツバー",,,東京,マイクロマガジン社,２０１８．３,３５４ｐ,１９ｃｍ,,4-89637-698-2,978-4-89637-698-2,,,,,913.6,,0,160-687194786608,913.6-フ-12,2019-07-30
160,160-0-41507,転生したらスライムだった件,テンセイ／シタ／ラ／スライム／ダッタ／ケン,１３,,ＧＣ　ＮＯＶＥＬＳ,ジーシー／ノベルズ,,,,,,,"伏瀬∥著  みっつばー∥イラスト","フセ  ミッツバー",,,東京,マイクロマガジン社,２０１８．１０,４１５ｐ,１９ｃｍ,,4-89637-816-0,978-4-89637-816-0,,,,,913.6,,0,160-687194786609,913.6-フ-13,2019-07-30
160,160-0-41508,転生したらスライムだった件,テンセイ／シタ／ラ／スライム／ダッタ／ケン,１４,,ＧＣ　ＮＯＶＥＬＳ,ジーシー／ノベルズ,,,,,,,"伏瀬∥著  みっつばー∥イラスト","フセ  ミッツバー",,,東京,マイクロマガジン社,２０１９．４,３４９ｐ,１９ｃｍ,,4-89637-862-7,978-4-89637-862-7,,,,,913.6,,0,160-687194786610,913.6-フ-14,2019-07-30
160,160-0-41509,はたらく細菌,ハタラク／サイキン,５,,ＫＣＤＸ,,,,,,,,"吉田／はるゆき∥漫画  清水／茜∥監修","ヨシダ，ハルユキ  シミズ，アカネ",,,東京,講談社,２０１９．７,一冊（ページ付なし）,１９ｃｍ,「はたらく細胞」のスピンオフ作品,4-06-516434-1,978-4-06-516434-1,,,,,726.1,,0,160-687194786611,726.1-ヨ-5,2019-07-30
160,160-0-41510,はたらく細胞ＢＬＡＣＫ,ハタラク／サイボウ／ブラック,４,,モーニングＫＣ,,,,,,,,"初嘉屋／一生∥漫画  原田／重光∥原作  清水／茜∥監修","ハツヨシヤ，イッセイ  ハラダ，シゲミツ  シミズ，アカネ",,,東京,講談社,２０１９．６,１５６ｐ,１９ｃｍ,,4-06-516113-5,978-4-06-516113-5,,,,,726.1,,0,160-687194786612,726.1-ハ-4,2019-07-30
160,160-0-41511,ひと,ヒト,,,,,,,,,,,小野寺／史宜∥著,オノデラ，フミノリ,,,東京,祥伝社,２０１９．６,２９６ｐ,２０ｃｍ,,4-396-63542-8,978-4-396-63542-8,,,,,913.6,,0,160-687194786621,"913.6-オ ",2019-07-31
160,160-0-41512,プラスチック・フリー生活,プラスチック／フリー／セイカツ,,,,,,今すぐできる小さな革命,イマ／スグ／デキル／チイサナ／カクメイ,,,,"シャンタル・プラモンドン∥著  ジェイ・シンハ∥著  服部／雄一郎∥訳","プラモンドン，シャンタル  シンハ，ジェイ  ハットリ，ユウイチロウ",,,東京,ＮＨＫ出版,２０１９．５,３００ｐ,２１ｃｍ,,4-14-081778-0,978-4-14-081778-0,,,,,519,,0,160-687194786671,"519-プ ",2019-07-31
160,160-0-41513,プラスチックスープの海,プラスチック／スープ／ノ／ウミ,,,,,,北太平洋巨大ごみベルトは警告する,キタ／タイヘイヨウ／キョダイ／ゴミ／ベルト／ワ／ケイコク／スル,,,,"チャールズ・モア∥著  カッサンドラ・フィリップス∥著  海輪／由香子∥訳","モア，チャールズ  フィリップス，カッサンドラ  カイワ，ユカコ",,,東京,ＮＨＫ出版,２０１９．５,４３９ｐ,１９ｃｍ,,4-14-081560-1,978-4-14-081560-1,,,,,519,,0,160-687194786672,"519-モ ",2019-07-31
160,160-0-41514,プラスチック汚染とは何か,プラスチック／オセン／トワ／ナニカ,,,岩波ブックレット,イワナミ／ブックレット,１００３,,,,,,枝廣／淳子∥著,エダヒロ，ジュンコ,,,東京,岩波書店,２０１９．６,８７ｐ,２１ｃｍ,,4-00-271003-7,978-4-00-271003-7,,,,,519,,0,160-687194786673,"519-エ ",2019-07-31
160,160-0-41515,未来を変える目標,ミライ／オ／カエル／モクヒョウ,,,,,,ＳＤＧｓアイデアブック,エス／ディー／ジー／ズ／アイデア／ブック,,,,Ｔｈｉｎｋ　ｔｈｅ　Ｅａｒｔｈ∥編著,シンク／ジ／アースンヘンチョ,,,,Ｔｈｉｎｋ　ｔｈｅ　Ｅａｒｔｈ,２０１８．５,１７６ｐ,２１ｃｍ,,4-87738-513-2,978-4-87738-513-2,,"ＳＤＧｓ  持続可能な開発目標","エス／ディー／ジー／ズ  ジゾク／カノウナ／カイハツ／モクヒョウ",,519,,0,160-687194786677,"519-シ ",2019-07-31
160,160-0-41516,「空気」を読んでも従わない,クウキ／オ／ヨンデモ／シタガワナイ,,,岩波ジュニア新書,イワナミ／ジュニア／シンショ,,生き苦しさからラクになる,イキグルシサ／カラ／ラク／ニ／ナル,,,,鴻上／尚史∥著,コウカミ，ショウジ,,,東京,岩波書店,２０１９．４,１８９ｐ,１８ｃｍ,,4-00-500893-3,978-4-00-500893-3,,,,,361,,0,160-687194786674,"361-コ ",2019-07-31
160,160-0-41517,そんなとき隣に詩がいます,ソンナ／トキ／トナリ／ニ／シ／ガ／イマス,,,,,,鴻上尚史が選ぶ谷川俊太郎の詩,コウカミ／ショウジ／ガ／エラブ／タニカワ／シュンタロウ／ノ／シ,,,,"谷川／俊太郎∥著  鴻上／尚史∥著","タニカワ，シュンタロウ  コウカミ，ショウジ",,,東京,大和書房,２０１８．９,２６１ｐ,１９ｃｍ,,4-479-39312-2,978-4-479-39312-2,,,,,911.5,,0,160-687194786622,"911.5-タ ",2019-07-31
160,160-0-41518,始皇帝　中華統一の思想,シコウテイ／チュウカ／トウイツ／ノ／シソウ,,,集英社新書,シュウエイシャ／シンショ,,『キングダム』で解く中国大陸の謎,キングダム／デ／トク／チュウゴク／タイリク／ノ／ナゾ,,,,渡邉／義浩∥著,ワタナベ，ヨシヒロ,,,東京,集英社,２０１９．４,２０５ｐ,１８ｃｍ,,4-08-721075-0,978-4-08-721075-0,,法家,ホウカ,,124,,0,160-687194786667,"124-ワ ",2019-07-31
160,160-0-41519,アイヌ文化で読み解く「ゴールデンカムイ」,アイヌ／ブンカ／デ／ヨミトク／ゴールデン／カムイ,,,集英社新書,シュウエイシャ／シンショ,,,,,,,中川／裕∥著,ナカガワ，ヒロシ,,,東京,集英社,２０１９．３,２５４ｐ,１８ｃｍ,,4-08-721072-9,978-4-08-721072-9,,,,,382,,0,160-687194786668,"382-ナ ",2019-07-31
160,160-0-41520,行きたくない,イキタクナイ,,,角川文庫,カドカワ／ブンコ,,,,,,,"阿川／せんり∥著  奥田／亜希子∥著  加藤／シゲアキ∥著  小嶋／陽太郎∥著  住野／よる∥著  渡辺／優∥著","アガワ，センリ  オクダ，アキコ  カトウ，シゲアキ  コジマ，ヨウタロウ  スミノ，ヨル  ワタナベ，ユウ",,,東京,ＫＡＤＯＫＡＷＡ,２０１９．６,２４９ｐ,１５ｃｍ,,4-04-106788-8,978-4-04-106788-8,,,,,913.6,,0,160-687194786646,"913.6-ア ",2019-07-31
160,160-0-41521,パヤタスに降る星,パヤタス／ニ／フル／ホシ,,,,,,ごみ山の子どもたちから届いたいのちの贈り物,ゴミヤマ／ノ／コドモタチ／カラ／トドイタ／イノチ／ノ／オクリモノ,,,,"山口／千恵子∥文  葉／祥明∥絵","ヤマグチ，チエコ  ヨウ，ショウメイ",,,東京,中央法規,２０１６．２,９７ｐ,２２ｃｍ,,4-8058-5289-7,978-4-8058-5289-7,,,,,302,,0,160-687194786679,"302-ヤ ",2019-07-31
160,160-0-41522,イヌ,イヌ,,,ニューワイド学研の図鑑,ニュー／ワイド／ガッケン／ノ／ズカン,,,,,,,"ジャパンケネルクラブ∥監修  今泉／忠明∥監修","ジャパン／ケネル／クラブ  イマイズミ，タダアキ",,,東京,学研プラス,２０１２．１０,１４４ｐ,３０ｃｍ,,4-05-203576-0,978-4-05-203576-0,,,,,489,,0,160-687194786700,"489-ニ ",2019-07-31
160,160-0-41523,ネコ,ネコ,,,なぜ？の図鑑,ナゼ／ノ／ズカン,,,,,,,今泉／忠明∥監修,イマイズミ，タダアキ,,,東京,学研プラス,２０１７．４,１２７ｐ,２７ｃｍ,,4-05-204577-6,978-4-05-204577-6,,,,,489,,0,160-687194786701,"489-ナ ",2019-07-31
160,160-0-41524,アオハライド,アオハライド,５,,コバルト文庫,コバルト／ブンコ,,,,,,,"阿部／暁子∥著  咲坂／伊緒∥原作","アベ，アキコ  サキサカ，イオ",,,東京,集英社,２０１４．１２,２２４ｐ,１５ｃｍ,,4-08-601841-8,978-4-08-601841-8,,,,,913.6,,0,160-687194786615,913.6-ア-5,2019-07-31
160,160-0-41525,アオハライド,アオハライド,６,,コバルト文庫,コバルト／ブンコ,,,,,,,"阿部／暁子∥著  咲坂／伊緒∥原作","アベ，アキコ  サキサカ，イオ",,,東京,集英社,２０１５．６,２５６ｐ,１５ｃｍ,,4-08-601864-7,978-4-08-601864-7,,,,,913.6,,0,160-687194786616,913.6-ア-6,2019-07-31
160,160-0-41526,君に届け,キミ／ニ／トドケ,１６,,コバルト文庫,コバルト／ブンコ,,,,夢と恋のはざまで,ユメ／ト／コイ／ノ／ハザマ／デ,,"椎名／軽穂∥原作  下川／香苗∥著","シイナ，カルホ  シモカワ，カナエ",,,東京,集英社,２０１６．１,２５３ｐ,１５ｃｍ,,4-08-601887-6,978-4-08-601887-6,,,,,913.6,913.6,0,160-687194786614,913.6-シ-16,2019-07-31
160,160-0-41527,ダーウィンの「種の起源」,ダーウィン／ノ／シュ／ノ／キゲン,,,,,,はじめての進化論,ハジメテ／ノ／シンカロン,,,,"サビーナ・ラデヴァ∥作・絵  福岡／伸一∥訳","ラデヴァ，サビーナ  フクオカ，シンイチ",,,東京,岩波書店,２０１９．４,一冊［ページ付けなし］,２９×２３ｃｍ,,4-00-112678-5,978-4-00-112678-5,,,,,467,,0,160-687194786699,"467-ダ ",2019-07-31
160,160-0-41528,海底に眠る蒙古襲来,カイテイ／ニ／ネムル／モウコ／シュウライ,,,歴史文化ライブラリー,レキシ／ブンカ／ライブラリー,,水中考古学の挑戦,スイチュウ／コウコガク／ノ／チョウセン,,,,池田／榮史∥著,イケダ，ヨシフミ,,,東京,吉川弘文館,２０１８．１２,２５３ｐ,１９ｃｍ,,4-642-05878-0,978-4-642-05878-0,,,,,210.4,,0,160-687194786675,"210.4-イ ",2019-07-31
160,160-0-41529,でんでんむしのかなしみ,デンデンムシ／ノ／カナシミ,,,,,,,,,,,"新美／南吉∥作  かみや／しん∥絵","ニイミ，ナンキチ  カミヤ，シン",,,東京,大日本図書,１９９９．７,２９ｐ,２３×２２ｃｍ,,4-477-01023-6,978-4-477-01023-6,,,,,726.6,,0,160-687194786698,"726.6-ニ ",2019-07-31
160,160-0-41530,赤ちゃんの心はどのように育つのか,アカチャン／ノ／ココロ／ワ／ドノヨウニ／ソダツ／ノ／カ,,,,,,社会性とことばの発達を科学する,シャカイセイ／ト／コトバ／ノ／ハッタツ／オ／カガク／スル,,,,今福／理博∥著,イマフク，マサヒロ,,,京都,ミネルヴァ書房,２０１９．５,２０４，３ｐ,１９ｃｍ,,4-623-08654-2,978-4-623-08654-2,,,,,599,,0,160-687194786655,"599-イ ",2019-07-31
160,160-0-41531,０歳～６歳子どもの社会性の発達と保育の本,ゼロサイ／カラ／ロクサイ／コドモ／ノ／シャカイセイ／ノ／ハッタツ／ト／ホイク／ノ／ホン,,,Ｇａｋｋｅｎ保育Ｂｏｏｋｓ,ガッケン／ホイク／ブックス,,,,,,,湯汲／英史∥著,ユクミ，エイシ,,,東京,学研プラス,２０１５．４,９６ｐ,２６ｃｍ,,4-05-406238-2,978-4-05-406238-2,,,,,376.1,,0,160-687194786692,"376.1-ユ ",2019-07-31
160,160-0-41532,０歳～６歳子どもの発達と保育の本,ゼロサイ／カラ／ロクサイ／コドモ／ノ／ハッタツ／ト／ホイク／ノ／ホン,,第2版,Ｇａｋｋｅｎ保育Ｂｏｏｋｓ,ガッケン／ホイク／ブックス,,,,,,,河原／紀子∥執筆・監修,カワハラ，ノリコ,,,東京,学研教育みらい,２０１８．２,９６ｐ,２６ｃｍ,,4-05-800867-6,978-4-05-800867-6,,,,,376.1,,0,160-687194786693,"376.1-カ ",2019-07-31
160,160-0-41533,０歳～６歳心の育ちと対話する保育の本,ゼロサイ／カラ／ロクサイ／ココロ／ノ／ソダチ／ト／タイワ／スル／ホイク／ノ／ホン,,,Ｇａｋｋｅｎ保育Ｂｏｏｋｓ,ガッケン／ホイク／ブックス,,,,,,,加藤／繁美∥著,カトウ，シゲミ,,,東京,学研プラス,２０１２．７,１０４ｐ,２６ｃｍ,,4-05-405388-5,978-4-05-405388-5,,,,,376.1,,0,160-687194786695,"376.1-カ ",2019-07-31
